"row ID","ID","DemAffl","DemAge","DemCluster","DemClusterGroup","DemGender","DemReg","DemTVReg","PromClass","PromSpend","PromTime","TargetBuy","TargetAmt"
"Row254","0000723185",12.0,49.0,"37","E","F","South East","London","Silver",3000.0,3.0,0.0,0.0
"Row255","0000734446",4.0,63.0,"38","E","F","Midlands","Midlands","Silver",3026.6699999999996,7.0,0.0,0.0
"Row256","0000741779",4.0,62.0,"08","B","U","Midlands","Midlands","Silver",5000.0,5.0,0.0,0.0
"Row257","0000742880",5.0,,"37","E","F","South East","S & S East","Gold",10000.0,7.0,1.0,1.0
"Row258","0000745421",5.0,62.0,"34","D",,"Midlands","East","Silver",0.019999999999999997,8.0,0.0,0.0
"Row259","0000749044",5.0,74.0,"22","C","U","North","N East","Gold",6000.0,1.0,0.0,0.0
"Row260","0000750840",5.0,52.0,,,"F","South East","S & S East","Tin",0.009999999999999998,5.0,0.0,0.0
"Row261","0000755931",,42.0,"10","B","F","North","N West","Tin",0.009999999999999998,4.0,0.0,0.0
"Row262","0000760641",8.0,74.0,"28","D",,"Midlands","Midlands","Gold",6000.0,17.0,1.0,1.0
"Row263","0000764876",7.0,43.0,"32","D","F","South East","S & S East","Tin",0.009999999999999998,5.0,0.0,0.0
"Row264","0000770264",8.0,64.0,"25","C","F","South East","London","Gold",12000.0,2.0,0.0,0.0
"Row265","0000775258",12.0,31.0,"44","E","F","North","N West","Silver",1100.0,9.0,0.0,0.0
"Row266","0000778176",11.0,41.0,"27","D","F","North","N East","Silver",1000.0,5.0,0.0,0.0
"Row267","0000779199",9.0,45.0,"51","F","F","Midlands","Wales & West","Tin",0.009999999999999998,8.0,0.0,0.0
"Row268","0000794872",8.0,67.0,"25","C",,"South East","London","Gold",10000.01,2.0,0.0,0.0
"Row269","0000795267",17.0,,"01","A","F","South East","London","Silver",1000.0,13.0,1.0,2.0
"Row270","0000796026",9.0,40.0,"21","C","F","South East","London","Tin",0.009999999999999998,5.0,0.0,0.0
"Row271","0000802069",7.0,70.0,"05","B","F","South East","S & S East","Gold",12000.0,2.0,0.0,0.0
"Row272","0000804061",20.0,,"16","C","F","South East","S & S East","Silver",480.0,1.0,1.0,2.0
"Row273","0000806994",6.0,56.0,"52","F",,"Midlands","Midlands","Tin",0.009999999999999998,5.0,0.0,0.0
"Row274","0000807877",,,"13","B","F","South East","London","Gold",8053.349999999999,1.0,0.0,0.0
"Row275","0000811831",15.0,32.0,"52","F",,"North","Yorkshire","Tin",0.009999999999999998,5.0,1.0,3.0
"Row276","0000819301",10.0,51.0,,,"M","Midlands","Ulster","Silver",1000.0,6.0,0.0,0.0
"Row277","0000823066",8.0,65.0,"10","B",,"South East","London","Silver",50.0,7.0,0.0,0.0
"Row278","0000823961",8.0,52.0,"51","F","F","Midlands","Wales & West","Gold",6000.0,2.0,0.0,0.0
"Row279","0000826758",8.0,,"25","C","F","Scottish","C Scotland","Gold",6000.0,2.0,1.0,1.0
"Row280","0000827614",6.0,38.0,"38","E","F","South East","S & S East","Tin",0.009999999999999998,9.0,1.0,1.0
"Row281","0000830380",8.0,43.0,"32","D","F","South East","London","Silver",50.0,10.0,0.0,0.0
"Row282","0000835404",7.0,37.0,"44","E","M","North","N West","Tin",0.009999999999999998,5.0,0.0,0.0
"Row283","0000836222",7.0,42.0,"22","C","M","Scottish","N Scot","Tin",0.009999999999999998,5.0,0.0,0.0
"Row284","0000841013",4.0,22.0,"02","A","U","Midlands","Midlands","Gold",6000.0,3.0,0.0,0.0
"Row285","0000842486",8.0,31.0,"44","E","U","Midlands","East","Tin",0.009999999999999998,8.0,0.0,0.0
"Row286","0000848085",15.0,33.0,"06","B","F","North","N West","Silver",0.019999999999999997,7.0,1.0,2.0
"Row287","0000851396",9.0,,"51","F","M","South East","London","Silver",600.0,7.0,0.0,0.0
"Row288","0000853291",8.0,31.0,"49","F",,"Midlands","Midlands","Silver",5000.0,1.0,0.0,0.0
"Row289","0000856916",8.0,54.0,"34","D","M","Scottish","C Scotland","Gold",12000.0,8.0,0.0,0.0
"Row290","0000861820",5.0,54.0,"18","C","F","South East","S & S East","Silver",1000.0,2.0,0.0,0.0
"Row291","0000870307",9.0,53.0,"10","B","M","North","Yorkshire","Gold",6000.0,3.0,0.0,0.0
"Row292","0000871095",16.0,37.0,"53","F","F","North","Yorkshire","Tin",0.009999999999999998,5.0,1.0,2.0
"Row293","0000875694",8.0,63.0,"28","D",,"South West","S West","Gold",6000.0,2.0,0.0,0.0
"Row294","0000876623",3.0,33.0,,,"M","North","N West","Tin",0.009999999999999998,5.0,0.0,0.0
"Row295","0000878812",7.0,65.0,"12","B","F","South East","London","Tin",0.009999999999999998,8.0,0.0,0.0
"Row296","0000889199",14.0,39.0,"38","E","F","Midlands","Midlands","Silver",50.0,10.0,1.0,1.0
"Row297","0000897485",9.0,42.0,"47","F","F","Scottish","C Scotland","Gold",6000.0,2.0,1.0,1.0
"Row298","0000899186",6.0,67.0,"37","E","M","North","Yorkshire","Silver",3000.0,8.0,0.0,0.0
"Row299","0000903191",11.0,43.0,"52","F","F","Midlands","Midlands","Tin",0.009999999999999998,5.0,1.0,1.0
"Row300","0000908584",9.0,,"23","C","M","North","N West","Gold",6000.0,6.0,0.0,0.0
"Row301","0000909459",8.0,50.0,"19","C","F","South East","S & S East","Silver",0.019999999999999997,9.0,0.0,0.0
"Row302","0000910007",5.0,70.0,"08","B",,"Midlands","Midlands","Gold",12000.0,5.0,0.0,0.0
"Row303","0000918237",13.0,58.0,"28","D","F","Midlands","Midlands","Tin",0.009999999999999998,8.0,0.0,0.0
"Row304","0000919551",13.0,50.0,,,"F",,,"Tin",0.009999999999999998,5.0,1.0,1.0
"Row305","0000922366",7.0,78.0,,,"F","Midlands","Ulster","Silver",1250.0,5.0,0.0,0.0
"Row306","0000929506",5.0,79.0,"12","B","M","Midlands","East","Gold",6000.0,8.0,0.0,0.0
"Row307","0000935530",8.0,68.0,"01","A","F","South East","London","Silver",800.0,8.0,1.0,1.0
"Row308","0000943517",9.0,48.0,"01","A","F","South East","London","Silver",600.0,8.0,0.0,0.0
"Row309","0000946311",9.0,,"20","C","M","South East","London","Silver",3000.0,3.0,0.0,0.0
"Row310","0000950033",12.0,35.0,"51","F","M","South West","S West","Silver",1500.0,5.0,0.0,0.0
"Row311","0000951897",9.0,38.0,"34","D","F","Midlands","East","Tin",0.009999999999999998,4.0,1.0,1.0
"Row312","0000952729",11.0,42.0,"17","C","M","North","N West","Gold",6041.13,5.0,0.0,0.0
"Row313","0000956155",14.0,50.0,"17","C","M","North","N West","Silver",420.01,4.0,0.0,0.0
"Row314","0000956635",4.0,63.0,"22","C","M","North","N West","Tin",0.009999999999999998,5.0,1.0,1.0
"Row315","0000963194",9.0,75.0,"20","C","F","South East","London","Gold",6000.0,1.0,0.0,0.0
"Row316","0000966932",8.0,50.0,"29","D","F","South East","London","Silver",50.0,8.0,0.0,0.0
"Row317","0000985295",2.0,58.0,"34","D","F","South East","London","Tin",0.009999999999999998,8.0,0.0,0.0
"Row318","0000994332",8.0,66.0,,,"F","Midlands","Ulster","Silver",500.0,8.0,0.0,0.0
"Row319","0000997684",6.0,54.0,"48","F","F","South East","London","Silver",50.0,11.0,0.0,0.0
"Row320","0001002422",7.0,54.0,"35","D","F","North","N West","Tin",0.009999999999999998,5.0,0.0,0.0
"Row321","0001003402",18.0,38.0,"53","F","F","South East","London","Tin",0.009999999999999998,6.0,1.0,1.0
"Row322","0001004301",6.0,,"53","F","M","Midlands","East","Gold",6000.0,2.0,0.0,0.0
"Row323","0001008129",8.0,55.0,"24","C","M","South East","London","Silver",1000.0,5.0,0.0,0.0
"Row324","0001009060",8.0,52.0,"38","E","M","Scottish","C Scotland","Tin",0.009999999999999998,4.0,0.0,0.0
"Row325","0001009931",11.0,59.0,"32","D","F","Midlands","Midlands","Silver",1500.0,2.0,0.0,0.0
"Row326","0001011243",6.0,63.0,"49","F","M","South West","S West","Silver",1000.0,2.0,1.0,1.0
"Row327","0001011669",15.0,47.0,"38","E","M","North","N West","Tin",0.009999999999999998,6.0,0.0,0.0
"Row328","0001012509",6.0,44.0,"51","F","F","South East","London","Tin",0.009999999999999998,8.0,0.0,0.0
"Row329","0001013394",7.0,39.0,"04","A","F","South East","London","Tin",0.009999999999999998,7.0,0.0,0.0
"Row330","0001018361",5.0,72.0,"04","A","U","Midlands","Midlands","Gold",6000.0,2.0,0.0,0.0
"Row331","0001022334",8.0,38.0,"47","F","M","Midlands","Wales & West","Tin",0.009999999999999998,5.0,0.0,0.0
"Row332","0001024248",13.0,72.0,"30","D","F","South East","S & S East","Tin",0.009999999999999998,8.0,0.0,0.0
"Row333","0001029592",11.0,,"27","D","M","South East","London","Tin",0.009999999999999998,4.0,1.0,1.0
"Row334","0001030302",6.0,76.0,"49","F",,"Scottish","Border","Silver",3000.0,8.0,0.0,0.0
"Row335","0001036084",11.0,50.0,"32","D",,"North","N East","Silver",3000.0,8.0,0.0,0.0
"Row336","0001040227",7.0,66.0,"19","C","F","Midlands","Wales & West","Gold",9000.0,8.0,0.0,0.0
"Row337","0001040944",6.0,51.0,"38","E",,"South East","London","Tin",0.009999999999999998,5.0,0.0,0.0
"Row338","0001041231",7.0,61.0,"19","C",,"Midlands","Midlands","Gold",6107.639999999999,,0.0,0.0
"Row339","0001043773",3.0,63.0,"25","C",,"Midlands","Midlands","Tin",0.009999999999999998,8.0,0.0,0.0
"Row340","0001054015",6.0,78.0,"51","F","F","South East","London","Gold",7500.0,5.0,0.0,0.0
"Row341","0001055682",9.0,55.0,"15","B","M","Midlands","East","Gold",5672.3099999999995,2.0,0.0,0.0
"Row342","0001060228",7.0,49.0,"53","F","M","Midlands","Midlands","Gold",10000.0,3.0,0.0,0.0
"Row343","0001061348",13.0,70.0,"05","B",,"South East","London","Silver",2884.96,8.0,0.0,0.0
"Row344","0001068601",6.0,45.0,"32","D","F","Midlands","Midlands","Tin",0.009999999999999998,4.0,0.0,0.0
"Row345","0001070037",5.0,73.0,"52","F","F","Scottish","C Scotland","Silver",600.0,32.0,0.0,0.0
"Row346","0001070460",8.0,71.0,"04","A","F","South East","London","Platinum",23425.0,4.0,1.0,1.0
"Row347","0001072773",14.0,52.0,"27","D","F","South East","London","Gold",7017.55,5.0,0.0,0.0
"Row348","0001080016",11.0,52.0,"34","D","F","Midlands","East","Tin",0.009999999999999998,,0.0,0.0
"Row349","0001083767",9.0,64.0,"52","F","F",,,"Silver",3000.0,1.0,0.0,0.0
"Row350","0001084607",9.0,57.0,"16","C","F","Midlands","Midlands","Gold",9052.66,7.0,0.0,0.0
"Row351","0001087452",6.0,,"44","E","F","Midlands","Midlands","Silver",2000.0,27.0,0.0,0.0
"Row352","0001091085",10.0,63.0,"27","D","M","North","N West","Gold",6053.339999999999,4.0,0.0,0.0
"Row353","0001094955",,32.0,"41","E","F","Midlands","Midlands","Tin",0.009999999999999998,4.0,1.0,1.0
"Row354","0001097474",20.0,39.0,"24","C","M","North","N West","Tin",0.009999999999999998,8.0,1.0,2.0
"Row355","0001098918",7.0,35.0,"22","C","F","Midlands","Midlands","Tin",0.009999999999999998,4.0,1.0,1.0
"Row356","0001101579",8.0,58.0,"48","F","F","Midlands","Wales & West","Silver",1930.0,9.0,0.0,0.0
"Row357","0001103288",10.0,40.0,"23","C","F","Midlands","Midlands","Tin",0.009999999999999998,4.0,1.0,1.0
"Row358","0001104136",13.0,,"25","C","M","South East","S & S East","Silver",980.0,5.0,1.0,1.0
"Row359","0001108646",9.0,61.0,"03","A","F","South East","London","Gold",12150.0,11.0,0.0,0.0
"Row360","0001111434",13.0,70.0,"25","C","F","North","N West","Silver",500.0,11.0,0.0,0.0
"Row361","0001115014",12.0,,"31","D","F","Midlands","Midlands","Gold",9000.0,11.0,0.0,0.0
"Row362","0001117629",7.0,,"35","D","F","Midlands","Midlands","Tin",0.009999999999999998,8.0,0.0,0.0
"Row363","0001128353",5.0,70.0,"52","F","F","North","N West","Silver",3500.0,5.0,0.0,0.0
"Row364","0001131451",6.0,60.0,"03","A","F","Midlands","Wales & West","Gold",10000.0,4.0,0.0,0.0
"Row365","0001134051",14.0,77.0,"06","B","F","South East","S & S East","Silver",4884.25,11.0,0.0,0.0
"Row366","0001135724",10.0,74.0,"42","E","F","South East","S & S East","Silver",4500.0,12.0,0.0,0.0
"Row367","0001136585",7.0,67.0,"33","D","F","Midlands","Wales & West","Silver",3000.0,5.0,0.0,0.0
"Row368","0001137492",7.0,51.0,"27","D","M","Midlands","Midlands","Gold",17000.0,11.0,1.0,1.0
"Row369","0001138235",18.0,37.0,"25","C","F","Midlands","Midlands","Silver",50.01,8.0,1.0,3.0
"Row370","0001143662",8.0,35.0,"52","F",,"North","N West","Gold",5044.459999999999,5.0,0.0,0.0
"Row371","0001150820",5.0,58.0,"20","C","F","Scottish","N Scot","Gold",6000.0,22.0,0.0,0.0
"Row372","0001151037",6.0,27.0,"30","D","F","South East","S & S East","Silver",5.0,7.0,0.0,0.0
"Row373","0001154958",5.0,72.0,"12","B","U","South East","London","Platinum",32050.0,12.0,0.0,0.0
"Row374","0001156179",9.0,70.0,"31","D","F","South East","London","Gold",6000.0,8.0,0.0,0.0
"Row375","0001162020",7.0,,"51","F","F","Midlands","Wales & West","Tin",0.009999999999999998,2.0,0.0,0.0
"Row376","0001164910",7.0,51.0,"38","E","M","North","N West","Tin",0.009999999999999998,10.0,0.0,0.0
"Row377","0001176846",9.0,31.0,"52","F","F",,,"Silver",1064.4499999999998,1.0,1.0,1.0
"Row378","0001178520",10.0,58.0,"51","F","F","Midlands","Wales & West","Silver",3000.01,8.0,0.0,0.0
"Row379","0001179462",10.0,73.0,"38","E","F","Midlands","Wales & West","Tin",0.009999999999999998,6.0,0.0,0.0
"Row380","0001184199",7.0,38.0,"51","F","F","South East","London","Silver",4500.0,4.0,0.0,0.0
"Row381","0001186671",7.0,71.0,"01","A","F","South East","London","Silver",2000.0,3.0,1.0,1.0
"Row382","0001190369",22.0,50.0,"22","C","M","South East","London","Silver",3000.0,6.0,1.0,2.0
"Row383","0001191357",9.0,,,,"U","Midlands","Wales & West","Silver",2000.0,4.0,0.0,0.0
"Row384","0001192051",6.0,51.0,"22","C","F","Midlands","Midlands","Silver",3500.0,27.0,0.0,0.0
"Row385","0001195654",10.0,33.0,"35","D","F","Midlands","Wales & West","Tin",0.009999999999999998,8.0,0.0,0.0
"Row386","0001196413",6.0,67.0,"01","A","U","Midlands","Midlands","Silver",5000.0,4.0,0.0,0.0
"Row387","0001201212",,78.0,"15","B","M","South East","S & S East","Silver",3000.0,8.0,0.0,0.0
"Row388","0001214039",8.0,64.0,"02","A","F","South East","London","Gold",20000.0,4.0,1.0,1.0
"Row389","0001214934",9.0,50.0,"52","F","F","South East","London","Silver",5000.0,4.0,0.0,0.0
"Row390","0001219553",8.0,76.0,"37","E","U","North","N West","Gold",6000.0,15.0,0.0,0.0
"Row391","0001220462",5.0,41.0,"50","F","F","South East","London","Gold",6000.0,3.0,0.0,0.0
"Row392","0001225006",12.0,50.0,"31","D","M","Scottish","C Scotland","Tin",0.009999999999999998,7.0,1.0,1.0
"Row393","0001227807",13.0,54.0,"02","A","F","South West","S West","Gold",12078.349999999999,30.0,0.0,0.0
"Row394","0001237713",13.0,45.0,"14","B","F","South East","S & S East","Silver",3000.0,8.0,0.0,0.0
"Row395","0001238604",,72.0,"10","B","F","South East","London","Silver",50.01,13.0,0.0,0.0
"Row396","0001245880",7.0,41.0,"53","F",,"North","N West","Tin",0.009999999999999998,9.0,0.0,0.0
"Row397","0001246933",10.0,59.0,"13","B","M","South East","S & S East","Silver",780.0,2.0,0.0,0.0
"Row398","0001250647",9.0,68.0,"23","C",,"Midlands","Midlands","Silver",4000.0,5.0,1.0,1.0
"Row399","0001260758",9.0,66.0,"35","D","M","Scottish","C Scotland","Silver",2000.0,9.0,0.0,0.0
"Row400","0001263749",5.0,52.0,"06","B","M","North","Yorkshire","Tin",0.009999999999999998,11.0,0.0,0.0
"Row401","0001265857",8.0,73.0,,,"M","Midlands","Ulster","Gold",6000.0,6.0,0.0,0.0
"Row402","0001275305",6.0,45.0,"50","F","U","North","N West","Silver",300.0,9.0,0.0,0.0
"Row403","0001276417",9.0,48.0,"30","D","F","South East","S & S East","Tin",0.009999999999999998,5.0,1.0,1.0
"Row404","0001277200",6.0,60.0,"06","B","F","South East","S & S East","Tin",0.009999999999999998,5.0,0.0,0.0
"Row405","0001285750",,57.0,"12","B","F","South East","London","Tin",0.009999999999999998,8.0,0.0,0.0
"Row406","0001287850",11.0,56.0,"23","C","F","Midlands","East","Gold",6105.32,7.0,0.0,0.0
"Row407","0001288741",26.0,31.0,"44","E","F","Midlands","Midlands","Tin",0.009999999999999998,4.0,1.0,2.0
"Row408","0001289772",,,"30","D","F","South West","S West","Tin",0.009999999999999998,4.0,1.0,1.0
"Row409","0001303252",9.0,55.0,"26","C","M","South East","London","Tin",0.009999999999999998,11.0,0.0,0.0
"Row410","0001311360",8.0,61.0,"17","C","M","Midlands","Midlands","Silver",3250.0,6.0,0.0,0.0
"Row411","0001312375",,41.0,"27","D","F","South East","London","Gold",10000.0,5.0,0.0,0.0
"Row412","0001314483",9.0,68.0,"02","A","M","South East","London","Silver",4250.0,4.0,0.0,0.0
"Row413","0001317113",14.0,47.0,"21","C","F","South East","London","Tin",0.009999999999999998,8.0,0.0,0.0
"Row414","0001318845",3.0,70.0,"24","C","F","Midlands","Wales & West","Silver",3000.0,11.0,0.0,0.0
"Row415","0001322516",10.0,40.0,"07","B","M","South East","London","Silver",1000.0,13.0,0.0,0.0
"Row416","0001329022",10.0,57.0,"47","F","M","Midlands","Midlands","Tin",0.009999999999999998,4.0,0.0,0.0
"Row417","0001330489",11.0,54.0,"12","B","F","Scottish","C Scotland","Silver",360.0,9.0,0.0,0.0
"Row418","0001334131",2.0,,"08","B","F","Midlands","Midlands","Silver",3178.9,5.0,0.0,0.0
"Row419","0001338498",9.0,44.0,"13","B","F","South East","London","Gold",6053.349999999999,5.0,0.0,0.0
"Row420","0001339389",6.0,57.0,"35","D","M","North","Yorkshire","Silver",0.019999999999999997,8.0,0.0,0.0
"Row421","0001343181",5.0,,"19","C",,"Midlands","Midlands","Silver",50.02,8.0,0.0,0.0
"Row422","0001347810",9.0,60.0,"35","D",,"Scottish","N Scot","Gold",8000.0,14.0,0.0,0.0
"Row423","0001348957",13.0,45.0,"52","F","F","Scottish","N Scot","Tin",0.009999999999999998,4.0,1.0,2.0
"Row424","0001349643",9.0,40.0,"37","E","F","South East","London","Tin",0.009999999999999998,6.0,1.0,1.0
"Row425","0001352482",9.0,22.0,"12","B","F","North","N West","Silver",1000.0,3.0,1.0,1.0
"Row426","0001353292",10.0,73.0,"04","A","M","South East","London","Silver",5000.0,27.0,0.0,0.0
"Row427","0001364707",10.0,44.0,"20","C","U","South East","S & S East","Tin",0.009999999999999998,5.0,0.0,0.0
"Row428","0001366874",,65.0,"12","B","M","South East","London","Silver",1526.9099999999999,5.0,0.0,0.0
"Row429","0001372475",5.0,50.0,"08","B","M","Midlands","Wales & West","Tin",0.009999999999999998,4.0,0.0,0.0
"Row430","0001379240",8.0,76.0,"46","F","F","South East","S & S East","Silver",1000.0,3.0,1.0,1.0
"Row431","0001390333",,61.0,"04","A","M","South East","London","Tin",0.009999999999999998,5.0,0.0,0.0
"Row432","0001402684",7.0,52.0,"41","E","F","South East","London","Tin",0.009999999999999998,9.0,0.0,0.0
"Row433","0001403478",9.0,48.0,"33","D","F","Midlands","Midlands","Gold",6000.0,2.0,0.0,0.0
"Row434","0001404458",9.0,47.0,"28","D","M","Midlands","Midlands","Tin",0.009999999999999998,4.0,0.0,0.0
"Row435","0001407228",7.0,57.0,"15","B","F",,,"Silver",2000.0,1.0,0.0,0.0
"Row436","0001408038",10.0,61.0,"35","D","F","North","N West","Silver",3000.0,3.0,1.0,1.0
"Row437","0001421123",8.0,55.0,"45","E","M","South West","S West","Silver",4000.0,8.0,0.0,0.0
"Row438","0001422944",10.0,52.0,"47","F","U","Scottish","C Scotland","Tin",0.009999999999999998,5.0,0.0,0.0
"Row439","0001425951",,68.0,"52","F","F","Midlands","Wales & West","Tin",0.009999999999999998,9.0,0.0,0.0
"Row440","0001438069",5.0,76.0,"23","C","F","North","Yorkshire","Gold",6000.0,3.0,1.0,1.0
"Row441","0001439030",11.0,47.0,"03","A","M","Scottish","C Scotland","Silver",1200.0,11.0,0.0,0.0
"Row442","0001455486",9.0,66.0,"38","E",,"Midlands","Wales & West","Gold",6000.0,2.0,0.0,0.0
"Row443","0001467158",12.0,60.0,"19","C","F","Midlands","Midlands","Gold",9604.34,4.0,0.0,0.0
"Row444","0001468979",8.0,49.0,"25","C","M","South East","S & S East","Tin",0.009999999999999998,20.0,0.0,0.0
"Row445","0001469819",9.0,67.0,"33","D","F","South East","London","Gold",10000.0,5.0,1.0,1.0
"Row446","0001470698",4.0,53.0,"20","C","M","South East","London","Silver",1070.0,9.0,0.0,0.0
"Row447","0001472623",3.0,59.0,,,"F","Midlands","East","Gold",12000.0,4.0,0.0,0.0
"Row448","0001487604",8.0,69.0,"16","C","M","South East","London","Gold",14400.0,8.0,0.0,0.0
"Row449","0001488600",7.0,27.0,"52","F","F","South East","London","Tin",0.009999999999999998,4.0,1.0,1.0
"Row450","0001492209",10.0,63.0,"14","B","M","South East","London","Silver",3000.0,7.0,0.0,0.0
"Row451","0001496115",18.0,41.0,"35","D","F","North","N East","Tin",0.009999999999999998,5.0,1.0,1.0
"Row452","0001504347",,36.0,"53","F","U","Midlands","East","Silver",4035.5699999999997,7.0,1.0,1.0
"Row453","0001509918",4.0,64.0,"28","D","F","South East","London","Silver",420.0,9.0,0.0,0.0
"Row454","0001514946",8.0,45.0,"44","E","M","South East","London","Gold",6000.0,2.0,0.0,0.0
"Row455","0001515527",10.0,46.0,"27","D","F","South East","S & S East","Tin",0.009999999999999998,4.0,0.0,0.0
"Row456","0001521950",2.0,50.0,"05","B",,"North","N East","Tin",0.009999999999999998,5.0,0.0,0.0
"Row457","0001522744",6.0,75.0,"42","E","F","Midlands","Midlands","Tin",0.009999999999999998,9.0,0.0,0.0
"Row458","0001523775",11.0,62.0,"08","B","M","North","Yorkshire","Gold",6000.0,10.0,0.0,0.0
"Row459","0001524712",13.0,64.0,"05","B","M","North","N West","Gold",12000.0,8.0,0.0,0.0
"Row460","0001529536",,39.0,"16","C",,"South East","London","Silver",3850.3599999999997,8.0,1.0,2.0
"Row461","0001533258",11.0,25.0,"19","C","F","Midlands","Midlands","Silver",3000.0,3.0,1.0,1.0
